Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
05/23/2022 12:16:40 pm	0.0200000000	0.000000000000000			0.0000000000
05/23/2022 12:16:40 pm	0.0400000000	0.000000000000000	0.0000000000		0.0000000000	0.0000000000
05/23/2022 12:16:40 pm	0.0600000000	0.000000000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
05/23/2022 12:16:40 pm	0.0800000000	0.000000000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
05/23/2022 12:16:40 pm	0.1000000000	0.000000000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
05/23/2022 12:16:40 pm	0.1200000000	0.000000000000000	0.0000000000	-0.1090831597	0.0000000000	0.0000000000	-0.0026041667
05/23/2022 12:16:40 pm	0.1400000000	0.000000000000000	0.0000000000	-0.3272494792	0.0000000000	0.0000000000	-0.0078125000
05/23/2022 12:16:40 pm	0.1600000000	0.000000000000000	-0.0130899792	-0.4363326389	0.0000000000	-3.1250000000E-4	-0.0104166667
05/23/2022 12:16:40 pm	0.1800000000	0.000000000000000	-0.0261799583	-0.2181663194	0.0000000000	-6.2500000000E-4	-0.0052083333
05/23/2022 12:16:40 pm	0.2000000000	-0.001570797500000	-0.0261799583	0.2181663194	-0.0000375000	-6.2500000000E-4	0.0052083333
05/23/2022 12:16:40 pm	0.2200000000	-0.001570797500000	-0.0130899792	0.4363326389	-0.0000375000	-3.1250000000E-4	0.0104166667
05/23/2022 12:16:40 pm	0.2400000000	-0.001570797500000	0.0000000000	0.2181663194	-0.0000375000	0.0000000000	0.0052083333
05/23/2022 12:16:40 pm	0.2600000000	-0.001570797500000	0.0000000000	-0.2181663194	-0.0000375000	0.0000000000	-0.0052083333
05/23/2022 12:16:40 pm	0.2800000000	-0.001570797500000	-0.0130899792	-0.5454157986	-0.0000375000	-3.1250000000E-4	-0.0130208333
05/23/2022 12:16:40 pm	0.3000000000	-0.001570797500000	-0.0261799583	-0.5454157986	-0.0000375000	-6.2500000000E-4	-0.0130208333
05/23/2022 12:16:40 pm	0.3200000000	-0.003141595000000	-0.0392699375	-0.2181663194	-0.0000750000	-9.3750000000E-4	-0.0052083333
05/23/2022 12:16:40 pm	0.3400000000	-0.003141595000000	-0.0392699375	0.3272494792	-0.0000750000	-9.3750000000E-4	0.0078125000
05/23/2022 12:16:40 pm	0.3600000000	-0.004712392500000	-0.0261799583	0.8726652778	-0.0001125000	-6.2500000000E-4	0.0208333333
05/23/2022 12:16:40 pm	0.3800000000	-0.004712392500000	2.1684043450E-17	0.8726652778	-0.0001125000	-3.3881317890E-19	0.0208333333
05/23/2022 12:16:40 pm	0.4000000000	-0.004712392500000	0.0261799583	0.2181663194	-0.0001125000	6.2500000000E-4	0.0052083333
05/23/2022 12:16:40 pm	0.4200000000	-0.003141595000000	0.0130899792	-0.6544989583	-0.0000750000	3.1250000000E-4	-0.0156250000
05/23/2022 12:16:40 pm	0.4400000000	-0.003141595000000	-0.0130899792	-0.9817484375	-0.0000750000	-3.1250000000E-4	-0.0234375000
05/23/2022 12:16:40 pm	0.4600000000	-0.004712392500000	-0.0392699375	-0.5454157986	-0.0001125000	-9.3750000000E-4	-0.0130208333
05/23/2022 12:16:40 pm	0.4800000000	-0.004712392500000	-0.0392699375	0.2181663194	-0.0001125000	-9.3750000000E-4	0.0052083333
05/23/2022 12:16:40 pm	0.5000000000	-0.006283190000000	-0.0261799583	0.8726652778	-0.0001500000	-6.2500000000E-4	0.0208333333
05/23/2022 12:16:40 pm	0.5200000000	-0.006283190000000	0.0000000000	0.8726652778	-0.0001500000	0.0000000000	0.0208333333
05/23/2022 12:16:40 pm	0.5400000000	-0.006283190000000	0.0261799583	0.2181663194	-0.0001500000	6.2500000000E-4	0.0052083333
05/23/2022 12:16:40 pm	0.5600000000	-0.004712392500000	0.0130899792	-0.5454157986	-0.0001125000	3.1250000000E-4	-0.0130208333
05/23/2022 12:16:40 pm	0.5800000000	-0.004712392500000	-0.0130899792	-0.6544989583	-0.0001125000	-3.1250000000E-4	-0.0156250000
05/23/2022 12:16:40 pm	0.6000000000	-0.006283190000000	-0.0261799583	-0.1090831597	-0.0001500000	-6.2500000000E-4	-0.0026041667
05/23/2022 12:16:40 pm	0.6200000000	-0.006283190000000	-0.0130899792	0.4363326389	-0.0001500000	-3.1250000000E-4	0.0104166667
05/23/2022 12:16:40 pm	0.6400000000	-0.006283190000000	0.0000000000	0.6544989583	-0.0001500000	0.0000000000	0.0156250000
05/23/2022 12:16:40 pm	0.6600000000	-0.006283190000000	0.0130899792	0.5454157986	-0.0001500000	3.1250000000E-4	0.0130208333
05/23/2022 12:16:40 pm	0.6800000000	-0.006283190000000	0.0261799583	0.2181663194	-0.0001500000	6.2500000000E-4	0.0052083333
05/23/2022 12:16:40 pm	0.7000000000	-0.004712392500000	0.0261799583	-0.2181663194	-0.0001125000	6.2500000000E-4	-0.0052083333
05/23/2022 12:16:40 pm	0.7200000000	-0.004712392500000	0.0130899792	-0.4363326389	-0.0001125000	3.1250000000E-4	-0.0104166667
05/23/2022 12:16:40 pm	0.7400000000	-0.004712392500000	0.0000000000	-0.3272494792	-0.0001125000	0.0000000000	-0.0078125000
05/23/2022 12:16:40 pm	0.7600000000	-0.004712392500000	0.0000000000	2.1684043450E-17	-0.0001125000	0.0000000000	-6.7762635780E-19
05/23/2022 12:16:40 pm	0.7800000000	-0.004712392500000	0.0000000000	0.3272494792	-0.0001125000	0.0000000000	0.0078125000
05/23/2022 12:16:40 pm	0.8000000000	-0.004712392500000	0.0130899792	0.4363326389	-0.0001125000	3.1250000000E-4	0.0104166667
05/23/2022 12:16:40 pm	0.8200000000	-0.004712392500000	0.0261799583	0.2181663194	-0.0001125000	6.2500000000E-4	0.0052083333
05/23/2022 12:16:40 pm	0.8400000000	-0.003141595000000	0.0261799583	-0.3272494792	-0.0000750000	6.2500000000E-4	-0.0078125000
05/23/2022 12:16:40 pm	0.8600000000	-0.003141595000000	0.0130899792	-0.7635821181	-0.0000750000	3.1250000000E-4	-0.0182291667
05/23/2022 12:16:40 pm	0.8800000000	-0.003141595000000	-0.0130899792	-0.6544989583	-0.0000750000	-3.1250000000E-4	-0.0156250000
05/23/2022 12:16:40 pm	0.9000000000	-0.003141595000000	-0.0261799583	0.0000000000	-0.0000750000	-6.2500000000E-4	0.0000000000
05/23/2022 12:16:40 pm	0.9200000000	-0.004712392500000	-0.0130899792	0.7635821181	-0.0001125000	-3.1250000000E-4	0.0182291667
05/23/2022 12:16:40 pm	0.9400000000	-0.004712392500000	0.0130899792	0.9817484375	-0.0001125000	3.1250000000E-4	0.0234375000
05/23/2022 12:16:40 pm	0.9600000000	-0.003141595000000	0.0392699375	0.4363326389	-0.0000750000	9.3750000000E-4	0.0104166667
05/23/2022 12:16:40 pm	0.9800000000	-0.003141595000000	0.0392699375	-0.4363326389	-0.0000750000	9.3750000000E-4	-0.0104166667
05/23/2022 12:16:41 pm	1.0000000000	-0.001570797500000	0.0130899792	-0.9817484375	-0.0000375000	3.1250000000E-4	-0.0234375000
05/23/2022 12:16:41 pm	1.0200000000	-0.001570797500000	-0.0130899792	-0.6544989583	-0.0000375000	-3.1250000000E-4	-0.0156250000
05/23/2022 12:16:41 pm	1.0400000000	-0.003141595000000	-0.0261799583	0.2181663194	-0.0000750000	-6.2500000000E-4	0.0052083333
05/23/2022 12:16:41 pm	1.0600000000	-0.003141595000000	0.0000000000	0.8726652778	-0.0000750000	0.0000000000	0.0208333333
05/23/2022 12:16:41 pm	1.0800000000	-0.003141595000000	0.0261799583	0.9817484375	-0.0000750000	6.2500000000E-4	0.0234375000
05/23/2022 12:16:41 pm	1.1000000000	-0.001570797500000	0.0392699375	0.6544989583	-0.0000375000	9.3750000000E-4	0.0156250000
05/23/2022 12:16:41 pm	1.1200000000	-0.001570797500000	0.0523599167	0.3272494792	-0.0000375000	0.0012500000	0.0078125000
05/23/2022 12:16:41 pm	1.1400000000	0.000000000000000	0.0523599167	0.2181663194	0.0000000000	0.0012500000	0.0052083333
05/23/2022 12:16:41 pm	1.1600000000	0.001570797500000	0.0523599167	0.4363326389	0.0000375000	0.0012500000	0.0104166667
05/23/2022 12:16:41 pm	1.1800000000	0.001570797500000	0.0654498958	0.8726652778	0.0000375000	0.0015625000	0.0208333333
05/23/2022 12:16:41 pm	1.2000000000	0.003141595000000	0.0916298542	1.0908315972	0.0000750000	0.0021875000	0.0260416667
05/23/2022 12:16:41 pm	1.2200000000	0.006283190000000	0.1178098125	0.9817484375	0.0001500000	0.0028125000	0.0234375000
05/23/2022 12:16:41 pm	1.2400000000	0.007853987500000	0.1308997917	0.7635821181	0.0001875000	0.0031250000	0.0182291667
05/23/2022 12:16:41 pm	1.2600000000	0.010995582500000	0.1439897708	0.5454157986	0.0002625000	0.0034375000	0.0130208333
05/23/2022 12:16:41 pm	1.2800000000	0.014137177500000	0.1570797500	0.4363326389	0.0003375000	0.0037500000	0.0104166667
05/23/2022 12:16:41 pm	1.3000000000	0.017278772500000	0.1570797500	0.4363326389	0.0004125000	0.0037500000	0.0104166667
05/23/2022 12:16:41 pm	1.3200000000	0.020420367500000	0.1701697292	0.5454157986	0.0004875000	0.0040625000	0.0130208333
05/23/2022 12:16:41 pm	1.3400000000	0.023561962500000	0.1832597083	0.6544989583	0.0005625000	0.0043750000	0.0156250000
05/23/2022 12:16:41 pm	1.3600000000	0.028274355000000	0.1963496875	0.6544989583	0.0006750000	0.0046875000	0.0156250000
05/23/2022 12:16:41 pm	1.3800000000	0.031415950000000	0.2094396667	0.7635821181	0.0007500000	0.0050000000	0.0182291667
05/23/2022 12:16:41 pm	1.4000000000	0.036128342500000	0.2225296458	0.8726652778	0.0008625000	0.0053125000	0.0208333333
05/23/2022 12:16:41 pm	1.4200000000	0.040840735000000	0.2487096042	0.8726652778	0.0009750000	0.0059375000	0.0208333333
05/23/2022 12:16:41 pm	1.4400000000	0.045553127500000	0.2617995833	0.7635821181	0.0010875000	0.0062500000	0.0182291667
05/23/2022 12:16:41 pm	1.4600000000	0.051836317500000	0.2748895625	0.6544989583	0.0012375000	0.0065625000	0.0156250000
05/23/2022 12:16:41 pm	1.4800000000	0.056548710000000	0.2879795417	0.6544989583	0.0013500000	0.0068750000	0.0156250000
05/23/2022 12:16:41 pm	1.5000000000	0.062831900000000	0.3010695208	0.5454157986	0.0015000000	0.0071875000	0.0130208333
05/23/2022 12:16:41 pm	1.5200000000	0.069115090000000	0.3141595000	0.4363326389	0.0016500000	0.0075000000	0.0104166667
05/23/2022 12:16:41 pm	1.5400000000	0.075398280000000	0.3141595000	0.4363326389	0.0018000000	0.0075000000	0.0104166667
05/23/2022 12:16:41 pm	1.5600000000	0.081681470000000	0.3272494792	0.5454157986	0.0019500000	0.0078125000	0.0130208333
05/23/2022 12:16:41 pm	1.5800000000	0.087964660000000	0.3403394583	0.6544989583	0.0021000000	0.0081250000	0.0156250000
05/23/2022 12:16:41 pm	1.6000000000	0.095818647500000	0.3534294375	0.6544989583	0.0022875000	0.0084375000	0.0156250000
05/23/2022 12:16:41 pm	1.6200000000	0.102101837500000	0.3665194167	0.6544989583	0.0024375000	0.0087500000	0.0156250000
05/23/2022 12:16:41 pm	1.6400000000	0.109955825000000	0.3796093958	0.6544989583	0.0026250000	0.0090625000	0.0156250000
05/23/2022 12:16:41 pm	1.6600000000	0.117809812500000	0.3926993750	0.6544989583	0.0028125000	0.0093750000	0.0156250000
05/23/2022 12:16:41 pm	1.6800000000	0.125663800000000	0.4057893542	0.6544989583	0.0030000000	0.0096875000	0.0156250000
05/23/2022 12:16:41 pm	1.7000000000	0.133517787500000	0.4188793333	0.6544989583	0.0031875000	0.0100000000	0.0156250000
05/23/2022 12:16:41 pm	1.7200000000	0.142942572500000	0.4319693125	0.6544989583	0.0034125000	0.0103125000	0.0156250000
05/23/2022 12:16:41 pm	1.7400000000	0.150796560000000	0.4450592917	0.6544989583	0.0036000000	0.0106250000	0.0156250000
05/23/2022 12:16:41 pm	1.7600000000	0.160221345000000	0.4581492708	0.6544989583	0.0038250000	0.0109375000	0.0156250000
05/23/2022 12:16:41 pm	1.7800000000	0.169646130000000	0.4712392500	0.7635821181	0.0040500000	0.0112500000	0.0182291667
05/23/2022 12:16:41 pm	1.8000000000	0.179070915000000	0.4843292292	0.8726652778	0.0042750000	0.0115625000	0.0208333333
05/23/2022 12:16:41 pm	1.8200000000	0.188495700000000	0.5105091875	0.7635821181	0.0045000000	0.0121875000	0.0182291667
05/23/2022 12:16:41 pm	1.8400000000	0.199491282500000	0.5235991667	0.4363326389	0.0047625000	0.0125000000	0.0104166667
05/23/2022 12:16:41 pm	1.8600000000	0.210486865000000	0.5235991667	0.2181663194	0.0050250000	0.0125000000	0.0052083333
05/23/2022 12:16:41 pm	1.8800000000	0.219911650000000	0.5235991667	0.4363326389	0.0052500000	0.0125000000	0.0104166667
05/23/2022 12:16:41 pm	1.9000000000	0.230907232500000	0.5366891458	0.7635821181	0.0055125000	0.0128125000	0.0182291667
05/23/2022 12:16:41 pm	1.9200000000	0.241902815000000	0.5628691042	0.8726652778	0.0057750000	0.0134375000	0.0208333333
05/23/2022 12:16:41 pm	1.9400000000	0.252898397500000	0.5759590833	0.7635821181	0.0060375000	0.0137500000	0.0182291667
05/23/2022 12:16:41 pm	1.9600000000	0.265464777500000	0.5890490625	0.6544989583	0.0063375000	0.0140625000	0.0156250000
05/23/2022 12:16:41 pm	1.9800000000	0.276460360000000	0.6021390417	0.6544989583	0.0066000000	0.0143750000	0.0156250000
05/23/2022 12:16:42 pm	2.0000000000	0.289026740000000	0.6152290208	0.5454157986	0.0069000000	0.0146875000	0.0130208333
05/23/2022 12:16:42 pm	2.0200000000	0.301593120000000	0.6283190000	0.4363326389	0.0072000000	0.0150000000	0.0104166667
05/23/2022 12:16:42 pm	2.0400000000	0.314159500000000	0.6283190000	0.5454157986	0.0075000000	0.0150000000	0.0130208333
05/23/2022 12:16:42 pm	2.0600000000	0.326725880000000	0.6414089792	0.8726652778	0.0078000000	0.0153125000	0.0208333333
05/23/2022 12:16:42 pm	2.0800000000	0.339292260000000	0.6675889375	1.0908315972	0.0081000000	0.0159375000	0.0260416667
05/23/2022 12:16:42 pm	2.1000000000	0.353429437500000	0.6937688958	0.8726652778	0.0084375000	0.0165625000	0.0208333333
05/23/2022 12:16:42 pm	2.1200000000	0.367566615000000	0.7068588750	0.4363326389	0.0087750000	0.0168750000	0.0104166667
05/23/2022 12:16:42 pm	2.1400000000	0.381703792500000	0.7068588750	0.2181663194	0.0091125000	0.0168750000	0.0052083333
05/23/2022 12:16:42 pm	2.1600000000	0.395840970000000	0.7068588750	0.3272494792	0.0094500000	0.0168750000	0.0078125000
05/23/2022 12:16:42 pm	2.1800000000	0.409978147500000	0.7199488542	0.5454157986	0.0097875000	0.0171875000	0.0130208333
05/23/2022 12:16:42 pm	2.2000000000	0.424115325000000	0.7330388333	0.6544989583	0.0101250000	0.0175000000	0.0156250000
05/23/2022 12:16:42 pm	2.2200000000	0.439823300000000	0.7461288125	0.6544989583	0.0105000000	0.0178125000	0.0156250000
05/23/2022 12:16:42 pm	2.2400000000	0.453960477500000	0.7592187917	0.6544989583	0.0108375000	0.0181250000	0.0156250000
05/23/2022 12:16:42 pm	2.2600000000	0.469668452500000	0.7723087708	0.6544989583	0.0112125000	0.0184375000	0.0156250000
05/23/2022 12:16:42 pm	2.2800000000	0.485376427500000	0.7853987500	0.6544989583	0.0115875000	0.0187500000	0.0156250000
05/23/2022 12:16:42 pm	2.3000000000	0.501084402500000	0.7984887292	0.6544989583	0.0119625000	0.0190625000	0.0156250000
05/23/2022 12:16:42 pm	2.3200000000	0.516792377500000	0.8115787083	0.6544989583	0.0123375000	0.0193750000	0.0156250000
05/23/2022 12:16:42 pm	2.3400000000	0.534071150000000	0.8246686875	0.6544989583	0.0127500000	0.0196875000	0.0156250000
05/23/2022 12:16:42 pm	2.3600000000	0.549779125000000	0.8377586667	0.7635821181	0.0131250000	0.0200000000	0.0182291667
05/23/2022 12:16:42 pm	2.3800000000	0.567057897500000	0.8508486458	0.8726652778	0.0135375000	0.0203125000	0.0208333333
05/23/2022 12:16:42 pm	2.4000000000	0.584336670000000	0.8770286042	0.7635821181	0.0139500000	0.0209375000	0.0182291667
05/23/2022 12:16:42 pm	2.4200000000	0.601615442500000	0.8901185833	0.4363326389	0.0143625000	0.0212500000	0.0104166667
05/23/2022 12:16:42 pm	2.4400000000	0.620465012500000	0.8901185833	0.2181663194	0.0148125000	0.0212500000	0.0052083333
05/23/2022 12:16:42 pm	2.4600000000	0.637743785000000	0.8901185833	0.4363326389	0.0152250000	0.0212500000	0.0104166667
05/23/2022 12:16:42 pm	2.4800000000	0.655022557500000	0.9032085625	0.7635821181	0.0156375000	0.0215625000	0.0182291667
05/23/2022 12:16:42 pm	2.5000000000	0.673872127500000	0.9293885208	0.8726652778	0.0160875000	0.0221875000	0.0208333333
05/23/2022 12:16:42 pm	2.5200000000	0.692721697500000	0.9424785000	0.7635821181	0.0165375000	0.0225000000	0.0182291667
05/23/2022 12:16:42 pm	2.5400000000	0.711571267500000	0.9555684792	0.6544989583	0.0169875000	0.0228125000	0.0156250000
05/23/2022 12:16:42 pm	2.5600000000	0.730420837499999	0.9686584583	0.6544989583	0.0174375000	0.0231250000	0.0156250000
05/23/2022 12:16:42 pm	2.5800000000	0.750841204999999	0.9817484375	0.6544989583	0.0179250000	0.0234375000	0.0156250000
05/23/2022 12:16:42 pm	2.6000000000	0.769690774999999	0.9948384167	0.6544989583	0.0183750000	0.0237500000	0.0156250000
05/23/2022 12:16:42 pm	2.6200000000	0.790111142499999	1.0079283958	0.5454157986	0.0188625000	0.0240625000	0.0130208333
05/23/2022 12:16:42 pm	2.6400000000	0.810531509999999	1.0210183750	0.3272494792	0.0193500000	0.0243750000	0.0078125000
05/23/2022 12:16:42 pm	2.6600000000	0.830951877499999	1.0210183750	0.2181663194	0.0198375000	0.0243750000	0.0052083333
05/23/2022 12:16:42 pm	2.6800000000	0.851372244999999	1.0210183750	0.4363326389	0.0203250000	0.0243750000	0.0104166667
05/23/2022 12:16:42 pm	2.7000000000	0.871792612499999	1.0341083542	0.7635821181	0.0208125000	0.0246875000	0.0182291667
05/23/2022 12:16:42 pm	2.7200000000	0.892212979999999	1.0602883125	0.7635821181	0.0213000000	0.0253125000	0.0182291667
