Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
05/23/2022 11:38:08 am	0.0200000000	0.000000000000000			0.0000000000
05/23/2022 11:38:08 am	0.0400000000	-0.001570797500000	-0.0785398750		-0.0000375000	-0.0018750000
05/23/2022 11:38:08 am	0.0600000000	-0.003141595000000	0.0000000000	3.2724947917	-0.0000750000	0.0000000000	0.0781250000
05/23/2022 11:38:08 am	0.0800000000	-0.001570797500000	0.0523599167	1.4180810764	-0.0000375000	0.0012500000	0.0338541667
05/23/2022 11:38:08 am	0.1000000000	0.000000000000000	0.0654498958	-0.4363326389	0.0000000000	0.0015625000	-0.0104166667
05/23/2022 11:38:08 am	0.1200000000	0.001570797500000	0.0261799583	-1.7453305556	0.0000375000	6.2500000000E-4	-0.0416666667
05/23/2022 11:38:08 am	0.1400000000	0.001570797500000	-0.0261799583	-1.8544137153	0.0000375000	-6.2500000000E-4	-0.0442708333
05/23/2022 11:38:08 am	0.1600000000	0.000000000000000	-0.0654498958	-0.7635821181	0.0000000000	-0.0015625000	-0.0182291667
05/23/2022 11:38:08 am	0.1800000000	-0.001570797500000	-0.0654498958	0.7635821181	-0.0000375000	-0.0015625000	0.0182291667
05/23/2022 11:38:08 am	0.2000000000	-0.003141595000000	-0.0261799583	1.7453305556	-0.0000750000	-6.2500000000E-4	0.0416666667
05/23/2022 11:38:08 am	0.2200000000	-0.003141595000000	0.0261799583	1.5271642361	-0.0000750000	6.2500000000E-4	0.0364583333
05/23/2022 11:38:08 am	0.2400000000	-0.001570797500000	0.0523599167	0.3272494792	-0.0000375000	0.0012500000	0.0078125000
05/23/2022 11:38:08 am	0.2600000000	0.000000000000000	0.0392699375	-0.9817484375	0.0000000000	9.3750000000E-4	-0.0234375000
05/23/2022 11:38:08 am	0.2800000000	0.000000000000000	0.0000000000	-1.5271642361	0.0000000000	0.0000000000	-0.0364583333
